Scenario - Own_name
Logfile written - 10/25/2021 11:44:11

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
3	245	Sound	deviant_flat	2591644	0	3			0		other	0
3	245	Sound	0	2603644	12000	3			12000		other	0
3	246	Sound	deviant_rough	2610174	0	3			0		other	0
3	246	Sound	0	2622174	12000	3			12000		other	0
3	247	Sound	std	2628354	0	3			0		other	0
3	248	Sound	std	2635524	0	3			0		other	0
3	249	Sound	std	2642263	0	3			0		other	0
3	250	Sound	deviant_rough	2648744	0	3			0		other	0
3	250	Sound	0	2660744	12000	3			12000		other	0
3	251	Sound	std	2668443	0	3			0		other	0
3	252	Sound	deviant_flat	2674763	0	2			0		other	0
3	252	Sound	0	2686763	12000	3			12000		other	0
3	253	Sound	std	2694024	0	2			0		other	0
3	254	Sound	std	2701164	0	3			0		other	0
3	255	Sound	deviant_rough	2708063	0	3			0		other	0
3	255	Sound	0	2720063	12000	3			12000		other	0
3	256	Sound	std	2726954	0	3			0		other	0
3	257	Sound	std	2733514	0	3			0		other	0
3	258	Sound	deviant_smile	2740794	0	3			0		other	0
3	258	Sound	0	2752794	12000	3			12000		other	0
3	259	Sound	deviant_rough	2759384	0	3			0		other	0
3	259	Sound	0	2771384	12000	3			12000		other	0
3	260	Sound	deviant_smile	2777125	0	3			0		other	0
3	260	Sound	0	2789125	12000	3			12000		other	0
3	261	Sound	std	2795233	0	3			0		other	0
3	262	Sound	std	2802753	0	2			0		other	0
3	263	Sound	std	2809204	0	3			0		other	0
3	264	Sound	deviant_rough	2815654	0	3			0		other	0
3	264	Sound	0	2827654	12000	3			12000		other	0
3	265	Sound	std	2835034	0	3			0		other	0
3	266	Sound	std	2841133	0	3			0		other	0
3	267	Sound	std	2847744	0	3			0		other	0
3	268	Sound	std	2855323	0	3			0		other	0
3	269	Sound	std	2862523	0	3			0		other	0
3	270	Sound	deviant_rough	2869473	0	3			0		other	0
3	270	Sound	0	2881473	12000	3			12000		other	0
3	271	Sound	std	2888293	0	3			0		other	0
3	272	Sound	deviant_flat	2895264	0	3			0		other	0
3	272	Sound	0	2907264	12000	2			12000		other	0
3	273	Sound	deviant_flat	2915013	0	3			0		other	0
3	273	Sound	0	2927013	12000	3			12000		other	0
3	274	Sound	deviant_smile	2934133	0	3			0		other	0
3	274	Sound	0	2946133	12000	3			12000		other	0
3	275	Sound	std	2952034	0	2			0		other	0
3	276	Sound	std	2959043	0	3			0		other	0
3	277	Sound	std	2966483	0	3			0		other	0
3	278	Sound	std	2972703	0	2			0		other	0
3	279	Sound	deviant_rough	2980164	0	3			0		other	0
3	279	Sound	0	2992164	12000	2			12000		other	0
3	280	Sound	deviant_rough	2998073	0	2			0		other	0
3	280	Sound	0	3010073	12000	3			12000		other	0
3	281	Sound	std	3017743	0	3			0		other	0
3	282	Sound	std	3025423	0	4			0		other	0
3	283	Sound	std	3032843	0	3			0		other	0
3	284	Sound	std	3040453	0	3			0		other	0
3	285	Sound	std	3047353	0	3			0		other	0
3	286	Sound	std	3054953	0	3			0		other	0
3	287	Sound	std	3061333	0	3			0		other	0
3	288	Sound	std	3068513	0	3			0		other	0
3	289	Sound	deviant_rough	3075113	0	3			0		other	0
3	289	Sound	0	3087113	12000	3			12000		other	0
3	290	Sound	std	3092983	0	3			0		other	0
3	291	Sound	std	3099503	0	3			0		other	0
3	292	Sound	deviant_flat	3105433	0	3			0		other	0
3	292	Sound	0	3117433	12000	3			12000		other	0
3	293	Sound	std	3125023	0	3			0		other	0
3	294	Sound	std	3131563	0	3			0		other	0
3	295	Sound	std	3138912	0	3			0		other	0
3	296	Sound	deviant_rough	3145304	0	2			0		other	0
3	296	Sound	0	3157304	12000	3			12000		other	0
3	297	Sound	deviant_smile	3164212	0	3			0		other	0
3	297	Sound	0	3176212	12000	3			12000		other	0
3	298	Sound	deviant_smile	3183903	0	3			0		other	0
3	298	Sound	0	3195903	12000	3			12000		other	0
3	299	Sound	std	3202403	0	3			0		other	0
3	300	Sound	deviant_smile	3208872	0	3			0		other	0
3	300	Sound	0	3220872	12000	3			12000		other	0
3	301	Sound	deviant_flat	3227763	0	3			0		other	0
3	301	Sound	0	3239763	12000	3			12000		other	0
3	302	Sound	std	3247132	0	5			0		other	0
3	303	Sound	std	3253463	0	3			0		other	0
3	304	Sound	std	3259233	0	3			0		other	0
3	305	Sound	std	3266832	0	3			0		other	0
3	306	Sound	std	3273042	0	3			0		other	0
3	307	Sound	std	3280432	0	3			0		other	0
3	308	Sound	std	3288032	0	3			0		other	0
3	309	Sound	std	3294274	0	3			0		other	0
3	310	Sound	std	3301892	0	3			0		other	0
3	311	Sound	deviant_rough	3308502	0	3			0		other	0
3	311	Sound	0	3320502	12000	3			12000		other	0
3	312	Sound	std	3327302	0	3			0		other	0
3	313	Sound	std	3333472	0	3			0		other	0
3	314	Sound	deviant_flat	3339443	0	3			0		other	0
3	314	Sound	0	3351443	12000	3			12000		other	0
3	315	Sound	std	3358832	0	3			0		other	0
3	316	Sound	deviant_flat	3366073	0	3			0		other	0
3	316	Sound	0	3378073	12000	3			12000		other	0
3	317	Sound	std	3384652	0	3			0		other	0
3	318	Sound	std	3392342	0	3			0		other	0
3	319	Sound	std	3399582	0	3			0		other	0
3	320	Sound	std	3406823	0	3			0		other	0
3	321	Sound	deviant_rough	3412923	0	3			0		other	0
3	321	Sound	0	3424923	12000	3			12000		other	0
3	322	Sound	std	3431252	0	3			0		other	0
3	323	Sound	std	3438342	0	3			0		other	0
3	324	Sound	deviant_flat	3444913	0	3			0		other	0
3	324	Sound	0	3456913	12000	3			12000		other	0
3	325	Sound	std	3464203	0	3			0		other	0
3	326	Sound	std	3470892	0	2			0		other	0
3	327	Sound	deviant_rough	3477842	0	3			0		other	0
3	327	Sound	0	3489842	12000	3			12000		other	0
3	328	Sound	std	3496252	0	3			0		other	0
3	329	Sound	std	3503972	0	3			0		other	0
3	330	Sound	std	3510222	0	3			0		other	0
3	331	Sound	std	3517252	0	3			0		other	0
3	332	Sound	std	3524053	0	3			0		other	0
3	333	Sound	deviant_flat	3530251	0	2			0		other	0
3	333	Sound	0	3542251	12000	3			12000		other	0
3	334	Sound	std	3548181	0	3			0		other	0
3	335	Sound	std	3554532	0	3			0		other	0
3	336	Sound	std	3562163	0	3			0		other	0
3	337	Sound	std	3568342	0	3			0		other	0
3	338	Sound	std	3574242	0	3			0		other	0
3	339	Sound	std	3581172	0	3			0		other	0
3	340	Sound	std	3588092	0	3			0		other	0
3	341	Sound	deviant_rough	3595382	0	3			0		other	0
3	341	Sound	0	3607382	12000	3			12000		other	0
3	342	Sound	std	3614521	0	3			0		other	0
3	343	Sound	std	3620951	0	3			0		other	0
3	344	Sound	std	3627241	0	3			0		other	0
3	345	Sound	std	3633151	0	3			0		other	0
3	346	Sound	deviant_flat	3639052	0	3			0		other	0
3	346	Sound	0	3651052	12000	3			12000		other	0
3	347	Sound	std	3658432	0	3			0		other	0
3	348	Sound	std	3664991	0	3			0		other	0
3	349	Sound	deviant_smile	3672601	0	3			0		other	0
3	349	Sound	0	3684601	12000	3			12000		other	0
3	350	Sound	std	3691812	0	9			0		other	0
3	351	Sound	std	3699261	0	3			0		other	0
3	352	Sound	deviant_rough	3705861	0	3			0		other	0
3	352	Sound	0	3717861	12000	3			12000		other	0
3	353	Sound	std	3725151	0	3			0		other	0
3	354	Sound	std	3731642	0	3			0		other	0
3	355	Sound	std	3738851	0	3			0		other	0
3	356	Sound	std	3746042	0	3			0		other	0
3	357	Sound	std	3752681	0	3			0		other	0
3	358	Sound	std	3758502	0	3			0		other	0
3	359	Sound	std	3765541	0	3			0		other	0
3	360	Sound	deviant_rough	3771342	0	3			0		other	0
3	360	Sound	0	3783342	12000	3			12000		other	0
3	361	Sound	deviant_smile	3790912	0	3			0		other	0
3	361	Sound	0	3802912	12000	3			12000		other	0
3	362	Sound	std	3809241	0	3			0		other	0
3	363	Sound	std	3815931	0	3			0		other	0
3	364	Sound	std	3823171	0	3			0		other	0
3	365	Sound	std	3830221	0	3			0		other	0
3	366	Sound	std	3837891	0	3			0		other	0
3	367	Sound	std	3845172	0	5			0		other	0
3	368	Sound	std	3850931	0	3			0		other	0
3	369	Sound	std	3857241	0	3			0		other	0
3	370	Sound	std	3864502	0	2			0		other	0
3	371	Sound	std	3872172	0	3			0		other	0
3	372	Sound	std	3879061	0	3			0		other	0
3	373	Sound	std	3885631	0	3			0		other	0
3	374	Sound	std	3891911	0	3			0		other	0
3	375	Sound	std	3898661	0	3			0		other	0
3	376	Sound	std	3904841	0	3			0		other	0
3	377	Sound	std	3911631	0	3			0		other	0
3	378	Sound	std	3918861	0	3			0		other	0
3	379	Sound	std	3925471	0	3			0		other	0
3	380	Sound	deviant_flat	3931891	0	3			0		other	0
3	380	Sound	0	3943891	12000	3			12000		other	0
3	381	Sound	std	3951181	0	3			0		other	0
3	382	Sound	std	3958801	0	3			0		other	0
3	383	Sound	std	3965211	0	3			0		other	0
3	384	Sound	deviant_flat	3972561	0	3			0		other	0
3	384	Sound	0	3984561	12000	3			12000		other	0
3	385	Sound	std	3991980	0	3			0		other	0
3	386	Sound	std	3998701	0	3			0		other	0
3	387	Sound	std	4005350	0	3			0		other	0
3	388	Sound	std	4011261	0	3			0		other	0
3	389	Sound	std	4018511	0	3			0		other	0
3	390	Sound	deviant_smile	4024361	0	3			0		other	0
3	390	Sound	0	4036361	12000	3			12000		other	0
3	391	Sound	deviant_rough	4042781	0	3			0		other	0
3	391	Sound	0	4054781	12000	3			12000		other	0
3	392	Sound	deviant_flat	4060680	0	3			0		other	0
3	392	Sound	0	4072680	12000	3			12000		other	0
3	393	Sound	std	4080341	0	3			0		other	0
3	394	Sound	std	4086460	0	3			0		other	0
3	395	Sound	deviant_rough	4093821	0	3			0		other	0
3	395	Sound	0	4105821	12000	3			12000		other	0
3	396	Sound	std	4112110	0	3			0		other	0
3	397	Sound	std	4119610	0	3			0		other	0
3	398	Sound	deviant_flat	4126780	0	3			0		other	0
3	398	Sound	0	4138780	12000	3			12000		other	0
3	399	Sound	std	4146240	0	3			0		other	0
3	400	Sound	std	4153410	0	3			0		other	0
3	401	Sound	std	4159950	0	3			0		other	0
3	402	Sound	std	4166181	0	3			0		other	0
3	403	Sound	std	4173730	0	3			0		other	0
3	404	Sound	std	4180911	0	3			0		other	0
3	405	Sound	std	4188071	0	3			0		other	0
3	406	Sound	std	4195430	0	3			0		other	0
3	407	Sound	std	4202951	0	3			0		other	0
3	408	Sound	std	4210621	0	3			0		other	0
3	409	Sound	std	4217940	0	3			0		other	0
3	410	Sound	deviant_rough	4224050	0	3			0		other	0
3	410	Sound	0	4236050	12000	3			12000		other	0
3	411	Sound	std	4242420	0	3			0		other	0
3	412	Sound	std	4249390	0	3			0		other	0
3	413	Sound	std	4255870	0	3			0		other	0
3	414	Sound	deviant_smile	4262870	0	2			0		other	0
3	414	Sound	0	4274870	12000	3			12000		other	0
3	415	Sound	deviant_rough	4281020	0	3			0		other	0
3	415	Sound	0	4293020	12000	3			12000		other	0
3	416	Sound	std	4299470	0	3			0		other	0
3	417	Sound	std	4306580	0	3			0		other	0
3	418	Sound	std	4313449	0	3			0		other	0
3	419	Sound	std	4319640	0	3			0		other	0
3	420	Sound	std	4326680	0	3			0		other	0
3	421	Sound	std	4333351	0	3			0		other	0
3	422	Sound	std	4339960	0	3			0		other	0
3	423	Sound	std	4346420	0	2			0		other	0
